,Scoring,Start,Start_Frame,Stop,Stop_Frame,Subject,Behaviour,Value,phase,Partner,Initiation,Termination,_event,_interaction_subject_id,_percentage_start,_percentage_stop,_scope,_scoring_id,_social,_subject_id,_type,_type_name,_value,_value_color,_variable_id
248,Conceptofseeing_2023_11_27_PW_Lotta,508.7666667,30526,,,Lotta,choice,seen,pretest2,,,,TRUE,,0.606697804,0.606697804,3,7934,0,2353,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
249,Conceptofseeing_2023_11_27_PW_Lotta,510.1666667,30610,,,Lotta,food_taken,seen,pretest2,,,,TRUE,,0.608367286,0.608367286,3,7934,0,2353,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
250,Conceptofseeing_2023_11_27_PW_Lotta,513.8666667,30832,,,Lotta,food_taken,unseen,pretest2,,,,TRUE,,0.612779489,0.612779489,3,7934,0,2353,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
251,Conceptofseeing_2023_11_27_PW_Lotta,553.55,33213,640.15,38409,Lotta,phase,pretest1b,pretest1b,,,,FALSE,,0.660101361,0.763370764,3,7934,0,2353,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14090,#f39579,14080
252,Conceptofseeing_2023_11_27_PW_Lotta,604.85,36291,,,Lotta,approach,no_approach,pretest1b,,,,TRUE,,0.721275961,0.721275961,3,7934,0,2353,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
253,Conceptofseeing_2023_11_27_PW_Lotta,640.2,38412,838.5666667,50314,Lotta,phase,test,test,,,,FALSE,,0.763430389,0.999980125,3,7934,0,2353,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14092,#7981f3,14080
254,Conceptofseeing_2023_11_27_PW_Lotta,807.8,48468,823.9333333,49436,Lotta,latency_first_choice,visible,test,,,,FALSE,,0.963291265,0.982530061,3,7934,0,2353,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
255,Conceptofseeing_2023_11_27_PW_Lotta,821.8833333,49313,,,Lotta,approach,yes_approach,test,,,,TRUE,,0.980085462,0.980085462,3,7934,0,2353,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
256,Conceptofseeing_2023_11_27_PW_Lotta,823.9333333,49436,,,Lotta,choice,seen,test,,,,TRUE,,0.982530061,0.982530061,3,7934,0,2353,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
257,Conceptofseeing_2023_11_27_PW_Lotta,824.8666667,49492,,,Lotta,food_taken,seen,test,,,,TRUE,,0.983643049,0.983643049,3,7934,0,2353,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
258,Conceptofseeing_2023_11_27_PW_Lotta,828.1166667,49687,,,Lotta,food_taken,unseen,test,,,,TRUE,,0.987518633,0.987518633,3,7934,0,2353,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
259,Conceptofseeing_2023_11_28_PW_Rudi2,0,0,248.1833333,14891,Rudi2,phase,exploration,exploration,,,,FALSE,,0,0.225747768,3,7935,0,2354,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
260,Conceptofseeing_2023_11_28_PW_Rudi2,33.83333333,2030,50.36666667,3022,Rudi2,latency_first_choice,visible,exploration,,,,FALSE,,0.030774828,0.045813562,3,7935,0,2354,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
261,Conceptofseeing_2023_11_28_PW_Rudi2,50.5,3030,,,Rudi2,choice,seen,exploration,,,,TRUE,,0.045934842,0.045934842,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
262,Conceptofseeing_2023_11_28_PW_Rudi2,51.7,3102,,,Rudi2,food_taken,seen,exploration,,,,TRUE,,0.047026363,0.047026363,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
263,Conceptofseeing_2023_11_28_PW_Rudi2,142.9833333,8579,145.4,8724,Rudi2,latency_first_choice,non_visible,exploration,,,,FALSE,,0.13005776,0.132255962,3,7935,0,2354,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
264,Conceptofseeing_2023_11_28_PW_Rudi2,145.4,8724,,,Rudi2,choice,unseen,exploration,,,,TRUE,,0.132255962,0.132255962,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
265,Conceptofseeing_2023_11_28_PW_Rudi2,146.55,8793,,,Rudi2,food_taken,unseen,exploration,,,,TRUE,,0.133302003,0.133302003,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
266,Conceptofseeing_2023_11_28_PW_Rudi2,248.1833333,14891,328.9,19734,Rudi2,phase,pretest1a,pretest1a,,,,FALSE,,0.225747768,0.299167715,3,7935,0,2354,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14088,#dc79f3,14080
267,Conceptofseeing_2023_11_28_PW_Rudi2,322.4666667,19348,,,Rudi2,approach,no_approach,pretest1a,,,,TRUE,,0.29331595,0.29331595,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
268,Conceptofseeing_2023_11_28_PW_Rudi2,328.9,19734,763.3166667,45799,Rudi2,phase,pretest2,pretest2,,,,FALSE,,0.299167715,0.694313479,3,7935,0,2354,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14089,#79f3b8,14080
269,Conceptofseeing_2023_11_28_PW_Rudi2,725.3333333,43520,731.4333333,43886,Rudi2,latency_first_choice,non_visible,pretest2,,,,FALSE,,0.659763807,0.665312372,3,7935,0,2354,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
270,Conceptofseeing_2023_11_28_PW_Rudi2,731.5,43890,,,Rudi2,choice,unseen,pretest2,,,,TRUE,,0.665373012,0.665373012,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
271,Conceptofseeing_2023_11_28_PW_Rudi2,731.7833333,43907,,,Rudi2,food_taken,unseen,pretest2,,,,TRUE,,0.665630732,0.665630732,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
272,Conceptofseeing_2023_11_28_PW_Rudi2,734.2666667,44056,,,Rudi2,food_taken,seen,pretest2,,,,TRUE,,0.667889574,0.667889574,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
273,Conceptofseeing_2023_11_28_PW_Rudi2,763.3166667,45799,888.1833333,53291,Rudi2,phase,pretest1b,pretest1b,,,,FALSE,,0.694313479,0.807892303,3,7935,0,2354,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14090,#f39579,14080
274,Conceptofseeing_2023_11_28_PW_Rudi2,810.1166667,48607,,,Rudi2,approach,no_approach,pretest1b,,,,TRUE,,0.736882798,0.736882798,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
275,Conceptofseeing_2023_11_28_PW_Rudi2,888.1833333,53291,1099.366667,65962,Rudi2,phase,test,test,,,,FALSE,,0.807892303,0.99998484,3,7935,0,2354,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14092,#7981f3,14080
276,Conceptofseeing_2023_11_28_PW_Rudi2,1079.2,64752,1083.2,64992,Rudi2,latency_first_choice,non_visible,test,,,,FALSE,,0.981641223,0.985279626,3,7935,0,2354,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
277,Conceptofseeing_2023_11_28_PW_Rudi2,1082.3,64938,,,Rudi2,approach,yes_approach,test,,,,TRUE,,0.984460986,0.984460986,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
278,Conceptofseeing_2023_11_28_PW_Rudi2,1083.233333,64994,,,Rudi2,choice,unseen,test,,,,TRUE,,0.985309946,0.985309946,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
279,Conceptofseeing_2023_11_28_PW_Rudi2,1083.966667,65038,,,Rudi2,food_taken,unseen,test,,,,TRUE,,0.985976987,0.985976987,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
280,Conceptofseeing_2023_11_28_PW_Rudi2,1085.4,65124,,,Rudi2,food_taken,seen,test,,,,TRUE,,0.987280748,0.987280748,3,7935,0,2354,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
281,Conceptofseeing_2023_11_27_PW_Dante4,0,0,269.9833333,16199,Dante4,phase,exploration,exploration,,,,FALSE,,0,0.306781812,3,7942,0,2355,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
282,Conceptofseeing_2023_11_27_PW_Dante4,100.9,6054,123.9,7434,Dante4,latency_first_choice,non_visible,exploration,,,,FALSE,,0.114652577,0.140787455,3,7942,0,2355,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
283,Conceptofseeing_2023_11_27_PW_Dante4,123.9,7434,,,Dante4,choice,unseen,exploration,,,,TRUE,,0.140787455,0.140787455,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
284,Conceptofseeing_2023_11_27_PW_Dante4,129.7166667,7783,,,Dante4,food_taken,unseen,exploration,,,,TRUE,,0.147396928,0.147396928,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
285,Conceptofseeing_2023_11_27_PW_Dante4,222.6166667,13357,224.1333333,13448,Dante4,latency_first_choice,visible,exploration,,,,FALSE,,0.252959112,0.254682499,3,7942,0,2355,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
286,Conceptofseeing_2023_11_27_PW_Dante4,224.1333333,13448,,,Dante4,choice,seen,exploration,,,,TRUE,,0.254682499,0.254682499,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
287,Conceptofseeing_2023_11_27_PW_Dante4,225.6,13536,,,Dante4,food_taken,seen,exploration,,,,TRUE,,0.256349071,0.256349071,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
288,Conceptofseeing_2023_11_27_PW_Dante4,269.9833333,16199,580.0666667,34804,Dante4,phase,pretest1a,pretest1a,,,,FALSE,,0.306781812,0.659129216,3,7942,0,2355,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14088,#dc79f3,14080
289,Conceptofseeing_2023_11_27_PW_Dante4,477.5333333,28652,,,Dante4,approach,yes_approach,pretest1a,,,,TRUE,,0.542620684,0.542620684,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
290,Conceptofseeing_2023_11_27_PW_Dante4,555.8666667,33352,,,Dante4,approach,no_approach,pretest1a,,,,TRUE,,0.631630779,0.631630779,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
291,Conceptofseeing_2023_11_27_PW_Dante4,580.0666667,34804,641.8833333,38513,Dante4,phase,pretest2,pretest2,,,,FALSE,,0.659129216,0.729371437,3,7942,0,2355,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14089,#79f3b8,14080
292,Conceptofseeing_2023_11_27_PW_Dante4,604.0833333,36245,606.3833333,36383,Dante4,latency_first_choice,visible,pretest2,,,,FALSE,,0.686419332,0.68903282,3,7942,0,2355,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
293,Conceptofseeing_2023_11_27_PW_Dante4,606.3833333,36383,,,Dante4,choice,seen,pretest2,,,,TRUE,,0.68903282,0.68903282,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
294,Conceptofseeing_2023_11_27_PW_Dante4,607.2,36432,,,Dante4,food_taken,seen,pretest2,,,,TRUE,,0.689960798,0.689960798,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
295,Conceptofseeing_2023_11_27_PW_Dante4,610.5833333,36635,,,Dante4,food_taken,unseen,pretest2,,,,TRUE,,0.693805276,0.693805276,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
296,Conceptofseeing_2023_11_27_PW_Dante4,641.8833333,38513,720.8166667,43249,Dante4,phase,pretest1b,pretest1b,,,,FALSE,,0.729371437,0.819063311,3,7942,0,2355,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14090,#f39579,14080
297,Conceptofseeing_2023_11_27_PW_Dante4,699.05,41943,,,Dante4,approach,no_approach,pretest1b,,,,TRUE,,0.794329868,0.794329868,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
298,Conceptofseeing_2023_11_27_PW_Dante4,720.8166667,43249,880.0333333,52802,Dante4,phase,test,test,,,,FALSE,,0.819063311,0.999981062,3,7942,0,2355,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14092,#7981f3,14080
299,Conceptofseeing_2023_11_27_PW_Dante4,866.4333333,51986,868.2833333,52097,Dante4,latency_first_choice,visible,test,,,,FALSE,,0.984527394,0.986629548,3,7942,0,2355,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
300,Conceptofseeing_2023_11_27_PW_Dante4,866.6333333,51998,,,Dante4,approach,yes_approach,test,,,,TRUE,,0.984754654,0.984754654,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
301,Conceptofseeing_2023_11_27_PW_Dante4,868.2833333,52097,,,Dante4,choice,seen,test,,,,TRUE,,0.986629548,0.986629548,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
302,Conceptofseeing_2023_11_27_PW_Dante4,868.6666667,52120,,,Dante4,food_taken,seen,test,,,,TRUE,,0.987065129,0.987065129,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
303,Conceptofseeing_2023_11_27_PW_Dante4,871.55,52293,,,Dante4,food_taken,unseen,test,,,,TRUE,,0.990341458,0.990341458,3,7942,0,2355,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
304,Conceptofseeing_2023_11_29_PW_Pia3,0,0,350.5831631,21035,Pia3,phase,exploration,exploration,,,,FALSE,,0,0.247569616,3,7994,0,2356,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
305,Conceptofseeing_2023_11_29_PW_Pia3,27.28332009,1637,49.33330938,2960,Pia3,latency_first_choice,visible,exploration,,,,FALSE,,0.01926653,0.034837464,3,7994,0,2356,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
306,Conceptofseeing_2023_11_29_PW_Pia3,49.48330931,2969,,,Pia3,choice,seen,exploration,,,,TRUE,,0.034943389,0.034943389,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
307,Conceptofseeing_2023_11_29_PW_Pia3,57.96663852,3478,,,Pia3,food_taken,seen,exploration,,,,TRUE,,0.040934021,0.040934021,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
308,Conceptofseeing_2023_11_29_PW_Pia3,183.6165775,11017,184.8332436,11090,Pia3,latency_first_choice,non_visible,exploration,,,,FALSE,,0.12966363,0.130522797,3,7994,0,2356,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
309,Conceptofseeing_2023_11_29_PW_Pia3,184.8665769,11092,,,Pia3,choice,unseen,exploration,,,,TRUE,,0.130546336,0.130546336,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
310,Conceptofseeing_2023_11_29_PW_Pia3,186.3832428,11183,,,Pia3,food_taken,unseen,exploration,,,,TRUE,,0.131617353,0.131617353,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
311,Conceptofseeing_2023_11_29_PW_Pia3,350.5831631,21035,548.7997336,32928,Pia3,phase,pretest1a,pretest1a,,,,FALSE,,0.247569616,0.387543253,3,7994,0,2356,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14088,#dc79f3,14080
312,Conceptofseeing_2023_11_29_PW_Pia3,449.2831152,26957,,,Pia3,approach,yes_approach,pretest1a,,,,TRUE,,0.317268084,0.317268084,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
313,Conceptofseeing_2023_11_29_PW_Pia3,517.733082,31064,,,Pia3,approach,no_approach,pretest1a,,,,TRUE,,0.365605066,0.365605066,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
314,Conceptofseeing_2023_11_29_PW_Pia3,548.7997336,32928,960.7828669,57647,Pia3,phase,pretest2,pretest2,,,,FALSE,,0.387543253,0.678471389,3,7994,0,2356,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14089,#79f3b8,14080
315,Conceptofseeing_2023_11_29_PW_Pia3,921.8828858,55313,931.8828809,55913,Pia3,latency_first_choice,non_visible,pretest2,,,,FALSE,,0.651001577,0.658063225,3,7994,0,2356,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
316,Conceptofseeing_2023_11_29_PW_Pia3,931.8828809,55913,,,Pia3,choice,unseen,pretest2,,,,TRUE,,0.658063225,0.658063225,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
317,Conceptofseeing_2023_11_29_PW_Pia3,932.6495472,55959,,,Pia3,food_taken,unseen,pretest2,,,,TRUE,,0.658604618,0.658604618,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
318,Conceptofseeing_2023_11_29_PW_Pia3,935.2662126,56116,,,Pia3,food_taken,seen,pretest2,,,,TRUE,,0.660452416,0.660452416,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
319,Conceptofseeing_2023_11_29_PW_Pia3,960.7995335,57648,1246.766061,74806,Pia3,phase,pretest1b,pretest1b,,,,FALSE,,0.678483158,0.880422757,3,7994,0,2356,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14090,#f39579,14080
320,Conceptofseeing_2023_11_29_PW_Pia3,1043.599493,62616,,,Pia3,approach,yes_approach,pretest1b,,,,TRUE,,0.736953605,0.736953605,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
321,Conceptofseeing_2023_11_29_PW_Pia3,1102.132798,66128,,,Pia3,approach,yes_approach,pretest1b,,,,TRUE,,0.778287786,0.778287786,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
322,Conceptofseeing_2023_11_29_PW_Pia3,1169.832765,70190,,,Pia3,approach,yes_approach,pretest1b,,,,TRUE,,0.826095144,0.826095144,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
323,Conceptofseeing_2023_11_29_PW_Pia3,1233.932734,74036,,,Pia3,approach,no_approach,pretest1b,,,,TRUE,,0.871360309,0.871360309,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
324,Conceptofseeing_2023_11_29_PW_Pia3,1246.766061,74806,1416.065979,84964,Pia3,phase,test,test,,,,FALSE,,0.880422757,0.999976461,3,7994,0,2356,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14092,#7981f3,14080
325,Conceptofseeing_2023_11_29_PW_Pia3,1401.815986,84109,1404.132652,84248,Pia3,latency_first_choice,non_visible,test,,,,FALSE,,0.989913613,0.991549561,3,7994,0,2356,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
326,Conceptofseeing_2023_11_29_PW_Pia3,1402.232653,84134,,,Pia3,approach,yes_approach,test,,,,TRUE,,0.990207848,0.990207848,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
327,Conceptofseeing_2023_11_29_PW_Pia3,1404.132652,84248,,,Pia3,choice,unseen,test,,,,TRUE,,0.991549561,0.991549561,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
328,Conceptofseeing_2023_11_29_PW_Pia3,1404.999318,84300,,,Pia3,food_taken,unseen,test,,,,TRUE,,0.992161571,0.992161571,3,7994,0,2356,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
329,Conceptofseeing_2023_11_29_PW_Lotte6,0,0,358.9997338,21540,Lotte6,phase,exploration,exploration,,,,FALSE,,0,0.260809551,3,8001,0,2358,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
330,Conceptofseeing_2023_11_29_PW_Lotte6,48.48329738,2909,51.39996188,3084,Lotte6,latency_first_choice,non_visible,exploration,,,,FALSE,,0.035222608,0.037341535,3,8001,0,2358,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
331,Conceptofseeing_2023_11_29_PW_Lotte6,51.36662857,3082,,,Lotte6,choice,unseen,exploration,,,,TRUE,,0.037317318,0.037317318,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
332,Conceptofseeing_2023_11_29_PW_Lotte6,55.13329245,3308,,,Lotte6,food_taken,unseen,exploration,,,,TRUE,,0.04005376,0.04005376,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
333,Conceptofseeing_2023_11_29_PW_Lotte6,150.8665548,9052,152.3665537,9142,Lotte6,latency_first_choice,visible,exploration,,,,FALSE,,0.109602974,0.110692707,3,8001,0,2358,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
334,Conceptofseeing_2023_11_29_PW_Lotte6,152.399887,9144,,,Lotte6,choice,seen,exploration,,,,TRUE,,0.110716924,0.110716924,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
335,Conceptofseeing_2023_11_29_PW_Lotte6,156.4332173,9386,,,Lotte6,food_taken,seen,exploration,,,,TRUE,,0.113647096,0.113647096,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
336,Conceptofseeing_2023_11_29_PW_Lotte6,358.9997338,21540,531.7162723,31903,Lotte6,phase,pretest1a,pretest1a,,,,FALSE,,0.260809551,0.386286309,3,8001,0,2358,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14088,#dc79f3,14080
337,Conceptofseeing_2023_11_29_PW_Lotte6,451.5163318,27091,,,Lotte6,approach,no_approach,pretest1a,,,,TRUE,,0.328021892,0.328021892,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
338,Conceptofseeing_2023_11_29_PW_Lotte6,531.7162723,31903,968.2659486,58096,Lotte6,phase,pretest2,pretest2,,,,FALSE,,0.386286309,0.703435082,3,8001,0,2358,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14089,#79f3b8,14080
339,Conceptofseeing_2023_11_29_PW_Lotte6,943.1993005,56592,947.9159637,56875,Lotte6,latency_first_choice,visible,pretest2,,,,FALSE,,0.685224425,0.688651031,3,8001,0,2358,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
340,Conceptofseeing_2023_11_29_PW_Lotte6,947.9159637,56875,,,Lotte6,choice,seen,pretest2,,,,TRUE,,0.688651031,0.688651031,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
341,Conceptofseeing_2023_11_29_PW_Lotte6,948.7492964,56925,,,Lotte6,food_taken,seen,pretest2,,,,TRUE,,0.689256439,0.689256439,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
342,Conceptofseeing_2023_11_29_PW_Lotte6,951.2326279,57074,,,Lotte6,food_taken,unseen,pretest2,,,,TRUE,,0.691060553,0.691060553,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
343,Conceptofseeing_2023_11_29_PW_Lotte6,968.2659486,58096,1169.0658,70144,Lotte6,phase,pretest1b,pretest1b,,,,FALSE,,0.703435082,0.849314073,3,8001,0,2358,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14090,#f39579,14080
344,Conceptofseeing_2023_11_29_PW_Lotte6,1153.932478,69236,,,Lotte6,approach,no_approach,pretest1b,,,,TRUE,,0.838319873,0.838319873,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
345,Conceptofseeing_2023_11_29_PW_Lotte6,1169.0658,70144,1376.465646,82588,Lotte6,phase,test,test,,,,FALSE,,0.849314073,0.999987892,3,8001,0,2358,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14092,#7981f3,14080
346,Conceptofseeing_2023_11_29_PW_Lotte6,1350.832332,81050,1362.065657,81724,Lotte6,latency_first_choice,non_visible,test,,,,FALSE,,0.981365557,0.98952645,3,8001,0,2358,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
347,Conceptofseeing_2023_11_29_PW_Lotte6,1360.615658,81637,,,Lotte6,approach,yes_approach,test,,,,TRUE,,0.988473041,0.988473041,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
348,Conceptofseeing_2023_11_29_PW_Lotte6,1362.065657,81724,,,Lotte6,choice,unseen,test,,,,TRUE,,0.98952645,0.98952645,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
349,Conceptofseeing_2023_11_29_PW_Lotte6,1363.165656,81790,,,Lotte6,food_taken,unseen,test,,,,TRUE,,0.990325588,0.990325588,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
350,Conceptofseeing_2023_11_29_PW_Lotte6,1364.815654,81889,,,Lotte6,food_taken,seen,test,,,,TRUE,,0.991524295,0.991524295,3,8001,0,2358,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
351,Conceptoseeing_2023_11_30_PW_Sammy11,0,0,197.05,11823,Sammy11,phase,exploration,exploration,,,,FALSE,,0,0.279774723,3,8012,0,2361,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
352,Conceptoseeing_2023_11_30_PW_Sammy11,44.88333333,2693,46.33333333,2780,Sammy11,latency_first_choice,non_visible,exploration,,,,FALSE,,0.06372607,0.065784803,3,8012,0,2361,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
353,Conceptoseeing_2023_11_30_PW_Sammy11,46.38333333,2783,,,Sammy11,choice,unseen,exploration,,,,TRUE,,0.065855794,0.065855794,3,8012,0,2361,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
354,Conceptoseeing_2023_11_30_PW_Sammy11,47.31666667,2839,,,Sammy11,food_taken,unseen,exploration,,,,TRUE,,0.067180956,0.067180956,3,8012,0,2361,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
355,Conceptoseeing_2023_11_30_PW_Sammy11,157.15,9429,158.4,9504,Sammy11,latency_first_choice,visible,exploration,,,,FALSE,,0.223124068,0.224898838,3,8012,0,2361,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
